unit_id,powiat,wojewodztwo,rok,value
011212019000,Powiat wielicki,Nieznane,2015,6.27
011212019000,Powiat wielicki,Nieznane,2016,5.82
011212019000,Powiat wielicki,Nieznane,2017,4.62
011212019000,Powiat wielicki,Nieznane,2018,4.57
011212019000,Powiat wielicki,Nieznane,2019,6.79
011212019000,Powiat wielicki,Nieznane,2020,6.38
011212019000,Powiat wielicki,Nieznane,2021,8.14
011212019000,Powiat wielicki,Nieznane,2022,8.61
011212019000,Powiat wielicki,Nieznane,2023,5.75
011212019000,Powiat wielicki,Nieznane,2024,4.63
011212161000,Powiat m. Kraków,Nieznane,2014,22.91
011212161000,Powiat m. Kraków,Nieznane,2015,20.78
011212161000,Powiat m. Kraków,Nieznane,2016,17.6
011212161000,Powiat m. Kraków,Nieznane,2017,16.06
011212161000,Powiat m. Kraków,Nieznane,2018,13.84
011212161000,Powiat m. Kraków,Nieznane,2019,15.01
011212161000,Powiat m. Kraków,Nieznane,2020,11.4
011212161000,Powiat m. Kraków,Nieznane,2021,16.18
011212161000,Powiat m. Kraków,Nieznane,2022,17.3
011212161000,Powiat m. Kraków,Nieznane,2023,17.4
011212161000,Powiat m. Kraków,Nieznane,2024,14.84
011212205000,Powiat gorlicki,Nieznane,2014,5.03
011212205000,Powiat gorlicki,Nieznane,2015,4.44
011212205000,Powiat gorlicki,Nieznane,2016,3.79
011212205000,Powiat gorlicki,Nieznane,2017,3.69
011212205000,Powiat gorlicki,Nieznane,2018,3.69
011212205000,Powiat gorlicki,Nieznane,2019,5.22
011212205000,Powiat gorlicki,Nieznane,2020,4.59
011212205000,Powiat gorlicki,Nieznane,2021,4.62
011212205000,Powiat gorlicki,Nieznane,2022,4.66
011212205000,Powiat gorlicki,Nieznane,2023,6.2
011212205000,Powiat gorlicki,Nieznane,2024,6.26
011212207000,Powiat limanowski,Nieznane,2014,5.31
011212207000,Powiat limanowski,Nieznane,2015,4.79
011212207000,Powiat limanowski,Nieznane,2016,4.46
011212207000,Powiat limanowski,Nieznane,2017,3.45
011212207000,Powiat limanowski,Nieznane,2018,3.16
011212207000,Powiat limanowski,Nieznane,2019,3.84
011212207000,Powiat limanowski,Nieznane,2020,3.4
011212207000,Powiat limanowski,Nieznane,2021,11.6
011212207000,Powiat limanowski,Nieznane,2022,5.3
011212207000,Powiat limanowski,Nieznane,2023,3.42
011212207000,Powiat limanowski,Nieznane,2024,3.94
011212210000,Powiat nowosądecki,Nieznane,2014,4.65
011212210000,Powiat nowosądecki,Nieznane,2015,4.3
011212210000,Powiat nowosądecki,Nieznane,2016,3.22
011212210000,Powiat nowosądecki,Nieznane,2017,18.1
011212210000,Powiat nowosądecki,Nieznane,2018,3.24
011212210000,Powiat nowosądecki,Nieznane,2019,3.47
011212210000,Powiat nowosądecki,Nieznane,2020,3.03
011212210000,Powiat nowosądecki,Nieznane,2021,3.41
011212210000,Powiat nowosądecki,Nieznane,2022,5.62
011212210000,Powiat nowosądecki,Nieznane,2023,4.2
011212210000,Powiat nowosądecki,Nieznane,2024,3.73
011212262000,Powiat m. Nowy Sącz,Nieznane,2014,16.72
011212262000,Powiat m. Nowy Sącz,Nieznane,2015,25.79
011212262000,Powiat m. Nowy Sącz,Nieznane,2016,38.36
011212262000,Powiat m. Nowy Sącz,Nieznane,2017,23.59
011212262000,Powiat m. Nowy Sącz,Nieznane,2018,19.41
011212262000,Powiat m. Nowy Sącz,Nieznane,2019,12.35
011212262000,Powiat m. Nowy Sącz,Nieznane,2020,17.33
011212262000,Powiat m. Nowy Sącz,Nieznane,2021,14.7
011212262000,Powiat m. Nowy Sącz,Nieznane,2022,19.17
011212262000,Powiat m. Nowy Sącz,Nieznane,2023,14.84
011212262000,Powiat m. Nowy Sącz,Nieznane,2024,12.09
011212303000,Powiat chrzanowski,Nieznane,2014,14.18
011212303000,Powiat chrzanowski,Nieznane,2015,12.8
011212303000,Powiat chrzanowski,Nieznane,2016,9.78
011212303000,Powiat chrzanowski,Nieznane,2017,10.24
011212303000,Powiat chrzanowski,Nieznane,2018,11.88
011212303000,Powiat chrzanowski,Nieznane,2019,9.12
011212303000,Powiat chrzanowski,Nieznane,2020,8.63
011212303000,Powiat chrzanowski,Nieznane,2021,11.29
011212303000,Powiat chrzanowski,Nieznane,2022,15.81
011212303000,Powiat chrzanowski,Nieznane,2023,10.76
011212303000,Powiat chrzanowski,Nieznane,2024,11.59
011212312000,Powiat olkuski,Nieznane,2014,11.46
011212312000,Powiat olkuski,Nieznane,2015,8.13
011212312000,Powiat olkuski,Nieznane,2016,5.97
011212312000,Powiat olkuski,Nieznane,2017,7.33
011212312000,Powiat olkuski,Nieznane,2018,6.42
011212312000,Powiat olkuski,Nieznane,2019,8.22
011212312000,Powiat olkuski,Nieznane,2020,6.69
011212312000,Powiat olkuski,Nieznane,2021,6.78
011212312000,Powiat olkuski,Nieznane,2022,7.84
011212312000,Powiat olkuski,Nieznane,2023,7.49
011212312000,Powiat olkuski,Nieznane,2024,9.01
011212313000,Powiat oświęcimski,Nieznane,2014,11.06
011212313000,Powiat oświęcimski,Nieznane,2015,9.19
011212313000,Powiat oświęcimski,Nieznane,2016,6.55
011212313000,Powiat oświęcimski,Nieznane,2017,8.55
011212313000,Powiat oświęcimski,Nieznane,2018,7.37
011212313000,Powiat oświęcimski,Nieznane,2019,7.5
011212313000,Powiat oświęcimski,Nieznane,2020,8.4
011212313000,Powiat oświęcimski,Nieznane,2021,6.97
011212313000,Powiat oświęcimski,Nieznane,2022,7.63
011212313000,Powiat oświęcimski,Nieznane,2023,7.05
011212313000,Powiat oświęcimski,Nieznane,2024,7.34
011212318000,Powiat wadowicki,Nieznane,2014,7.49
011212318000,Powiat wadowicki,Nieznane,2015,6.58
011212318000,Powiat wadowicki,Nieznane,2016,5.04
011212318000,Powiat wadowicki,Nieznane,2017,7.78
011212318000,Powiat wadowicki,Nieznane,2018,3.95
011212318000,Powiat wadowicki,Nieznane,2019,4.88
011212318000,Powiat wadowicki,Nieznane,2020,5.04
011212318000,Powiat wadowicki,Nieznane,2021,6.97
011212318000,Powiat wadowicki,Nieznane,2022,5.27
011212318000,Powiat wadowicki,Nieznane,2023,5.87
011212318000,Powiat wadowicki,Nieznane,2024,5.76
011212402000,Powiat brzeski,Nieznane,2014,7.05
011212402000,Powiat brzeski,Nieznane,2015,7.43
011212402000,Powiat brzeski,Nieznane,2016,5.63
011212402000,Powiat brzeski,Nieznane,2017,5.25
011212402000,Powiat brzeski,Nieznane,2018,6.54
011212402000,Powiat brzeski,Nieznane,2019,4.46
011212402000,Powiat brzeski,Nieznane,2020,6.93
011212402000,Powiat brzeski,Nieznane,2021,5.85
011212402000,Powiat brzeski,Nieznane,2022,13.42
011212402000,Powiat brzeski,Nieznane,2023,11.09
011212402000,Powiat brzeski,Nieznane,2024,9.64
011212404000,Powiat dąbrowski,Nieznane,2014,7.48
011212404000,Powiat dąbrowski,Nieznane,2015,6.86
011212404000,Powiat dąbrowski,Nieznane,2016,4.64
011212404000,Powiat dąbrowski,Nieznane,2017,4.04
011212404000,Powiat dąbrowski,Nieznane,2018,4.4
011212404000,Powiat dąbrowski,Nieznane,2019,8.27
011212404000,Powiat dąbrowski,Nieznane,2020,6.21
011212404000,Powiat dąbrowski,Nieznane,2021,6.07
011212404000,Powiat dąbrowski,Nieznane,2022,7.21
011212404000,Powiat dąbrowski,Nieznane,2023,9.41
011212404000,Powiat dąbrowski,Nieznane,2024,7.56
011212416000,Powiat tarnowski,Nieznane,2014,4.27
011212416000,Powiat tarnowski,Nieznane,2015,3.91
011212416000,Powiat tarnowski,Nieznane,2016,3.37
011212416000,Powiat tarnowski,Nieznane,2017,3.2
011212416000,Powiat tarnowski,Nieznane,2018,3.89
011212416000,Powiat tarnowski,Nieznane,2019,17.87
011212416000,Powiat tarnowski,Nieznane,2020,4.17
011212416000,Powiat tarnowski,Nieznane,2021,8.57
011212416000,Powiat tarnowski,Nieznane,2022,8.1
011212416000,Powiat tarnowski,Nieznane,2023,3.89
011212416000,Powiat tarnowski,Nieznane,2024,4.51
011212463000,Powiat m. Tarnów,Nieznane,2014,21.09
011212463000,Powiat m. Tarnów,Nieznane,2015,12.33
011212463000,Powiat m. Tarnów,Nieznane,2016,12.05
011212463000,Powiat m. Tarnów,Nieznane,2017,11.53
011212463000,Powiat m. Tarnów,Nieznane,2018,21.18
011212463000,Powiat m. Tarnów,Nieznane,2019,20.1
011212463000,Powiat m. Tarnów,Nieznane,2020,11.52
011212463000,Powiat m. Tarnów,Nieznane,2021,14.59
011212463000,Powiat m. Tarnów,Nieznane,2022,14.93
011212463000,Powiat m. Tarnów,Nieznane,2023,17.8
011212463000,Powiat m. Tarnów,Nieznane,2024,13.21
011216911000,Powiat nowotarski,Nieznane,2014,6.62
011216911000,Powiat nowotarski,Nieznane,2015,5.77
011216911000,Powiat nowotarski,Nieznane,2016,5.23
011216911000,Powiat nowotarski,Nieznane,2017,5.95
011216911000,Powiat nowotarski,Nieznane,2018,4.36
011216911000,Powiat nowotarski,Nieznane,2019,5.07
011216911000,Powiat nowotarski,Nieznane,2020,4.19
011216911000,Powiat nowotarski,Nieznane,2021,4.31
011216911000,Powiat nowotarski,Nieznane,2022,13.08
011216911000,Powiat nowotarski,Nieznane,2023,5.78
011216911000,Powiat nowotarski,Nieznane,2024,7.8
011216915000,Powiat suski,Nieznane,2014,5.41
011216915000,Powiat suski,Nieznane,2015,5.65
011216915000,Powiat suski,Nieznane,2016,5.42
011216915000,Powiat suski,Nieznane,2017,4.52
011216915000,Powiat suski,Nieznane,2018,3.61
011216915000,Powiat suski,Nieznane,2019,5.06
011216915000,Powiat suski,Nieznane,2020,4.58
011216915000,Powiat suski,Nieznane,2021,5.21
011216915000,Powiat suski,Nieznane,2022,6.94
011216915000,Powiat suski,Nieznane,2023,4.84
011216915000,Powiat suski,Nieznane,2024,7.96
011216917000,Powiat tatrzański,Nieznane,2014,16.62
011216917000,Powiat tatrzański,Nieznane,2015,15.43
011216917000,Powiat tatrzański,Nieznane,2016,19.7
011216917000,Powiat tatrzański,Nieznane,2017,13.14
011216917000,Powiat tatrzański,Nieznane,2018,38.6
011216917000,Powiat tatrzański,Nieznane,2019,12.34
011216917000,Powiat tatrzański,Nieznane,2020,13.23
011216917000,Powiat tatrzański,Nieznane,2021,10.54
011216917000,Powiat tatrzański,Nieznane,2022,14.91
011216917000,Powiat tatrzański,Nieznane,2023,12.29
011216917000,Powiat tatrzański,Nieznane,2024,11.12
012414402000,Powiat bielski,Malopolskie,2014,7.37
012414402000,Powiat bielski,Malopolskie,2015,8.64
012414402000,Powiat bielski,Malopolskie,2016,6.36
012414402000,Powiat bielski,Malopolskie,2017,4.74
012414402000,Powiat bielski,Malopolskie,2018,4.71
012414402000,Powiat bielski,Malopolskie,2019,5.71
012414402000,Powiat bielski,Malopolskie,2020,10.62
012414402000,Powiat bielski,Malopolskie,2021,7.05
012414402000,Powiat bielski,Malopolskie,2022,20.29
012414402000,Powiat bielski,Malopolskie,2023,6.48
012414402000,Powiat bielski,Malopolskie,2024,5.46
012414403000,Powiat cieszyński,Malopolskie,2014,7.88
012414403000,Powiat cieszyński,Malopolskie,2015,21.25
012414403000,Powiat cieszyński,Malopolskie,2016,8.29
012414403000,Powiat cieszyński,Malopolskie,2017,12.17
012414403000,Powiat cieszyński,Malopolskie,2018,6.75
012414403000,Powiat cieszyński,Malopolskie,2019,8.93
012414403000,Powiat cieszyński,Malopolskie,2020,7.62
012414403000,Powiat cieszyński,Malopolskie,2021,10.61
012414403000,Powiat cieszyński,Malopolskie,2022,11.19
012414403000,Powiat cieszyński,Malopolskie,2023,10.33
012414403000,Powiat cieszyński,Malopolskie,2024,9.04
012414417000,Powiat żywiecki,Malopolskie,2014,9.48
012414417000,Powiat żywiecki,Malopolskie,2015,9.75
012414417000,Powiat żywiecki,Malopolskie,2016,9.8
012414417000,Powiat żywiecki,Malopolskie,2017,5.16
012414417000,Powiat żywiecki,Malopolskie,2018,16.29
012414417000,Powiat żywiecki,Malopolskie,2019,10.12
012414417000,Powiat żywiecki,Malopolskie,2020,5.97
012414417000,Powiat żywiecki,Malopolskie,2021,11.21
012414417000,Powiat żywiecki,Malopolskie,2022,13.81
012414417000,Powiat żywiecki,Malopolskie,2023,9.21
012414417000,Powiat żywiecki,Malopolskie,2024,6.78
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2014,17.17
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2015,15.33
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2016,14.63
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2017,10.84
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2018,12.7
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2019,17.52
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2020,13.76
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2021,15.59
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2022,14.94
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2023,14.01
012414461000,Powiat m. Bielsko-Biała,Malopolskie,2024,13.78
012414507000,Powiat lubliniecki,Malopolskie,2014,5.85
012414507000,Powiat lubliniecki,Malopolskie,2015,10.01
012414507000,Powiat lubliniecki,Malopolskie,2016,6.27
012414507000,Powiat lubliniecki,Malopolskie,2017,4.62
012414507000,Powiat lubliniecki,Malopolskie,2018,4.14
012414507000,Powiat lubliniecki,Malopolskie,2019,4.97
012414507000,Powiat lubliniecki,Malopolskie,2020,5.07
012414507000,Powiat lubliniecki,Malopolskie,2021,7.49
012414507000,Powiat lubliniecki,Malopolskie,2022,7.34
012414507000,Powiat lubliniecki,Malopolskie,2023,9.5
012414507000,Powiat lubliniecki,Malopolskie,2024,6.52
012414513000,Powiat tarnogórski,Malopolskie,2014,12.31
012414513000,Powiat tarnogórski,Malopolskie,2015,10.85
012414513000,Powiat tarnogórski,Malopolskie,2016,7.89
012414513000,Powiat tarnogórski,Malopolskie,2017,7.7
012414513000,Powiat tarnogórski,Malopolskie,2018,7.66
012414513000,Powiat tarnogórski,Malopolskie,2019,8.1
012414513000,Powiat tarnogórski,Malopolskie,2020,8.14
012414513000,Powiat tarnogórski,Malopolskie,2021,9.69
012414513000,Powiat tarnogórski,Malopolskie,2022,11.44
012414513000,Powiat tarnogórski,Malopolskie,2023,8.19
012414513000,Powiat tarnogórski,Malopolskie,2024,9.22
012414562000,Powiat m. Bytom,Malopolskie,2014,20.07
012414562000,Powiat m. Bytom,Malopolskie,2015,20.62
012414562000,Powiat m. Bytom,Malopolskie,2016,13.87
012414562000,Powiat m. Bytom,Malopolskie,2017,13.52
012414562000,Powiat m. Bytom,Malopolskie,2018,16.9
012414562000,Powiat m. Bytom,Malopolskie,2019,17.69
012414562000,Powiat m. Bytom,Malopolskie,2020,14.75
012414562000,Powiat m. Bytom,Malopolskie,2021,14.42
012414562000,Powiat m. Bytom,Malopolskie,2022,19.16
012414562000,Powiat m. Bytom,Malopolskie,2023,15.61
012414562000,Powiat m. Bytom,Malopolskie,2024,13.73
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2014,14.23
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2015,19.95
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2016,23.11
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2017,11.09
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2018,7.81
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2019,8.19
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2020,9.49
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2021,10.31
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2022,15.9
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2023,10.35
012414571000,Powiat m. Piekary Śląskie,Malopolskie,2024,8.55
012414604000,Powiat częstochowski,Malopolskie,2014,5.23
012414604000,Powiat częstochowski,Malopolskie,2015,3.6
012414604000,Powiat częstochowski,Malopolskie,2016,2.93
012414604000,Powiat częstochowski,Malopolskie,2017,3.48
012414604000,Powiat częstochowski,Malopolskie,2018,3.21
012414604000,Powiat częstochowski,Malopolskie,2019,3.58
012414604000,Powiat częstochowski,Malopolskie,2020,3.08
012414604000,Powiat częstochowski,Malopolskie,2021,4.66
012414604000,Powiat częstochowski,Malopolskie,2022,5.0
012414604000,Powiat częstochowski,Malopolskie,2023,3.97
012414604000,Powiat częstochowski,Malopolskie,2024,4.29
012414606000,Powiat kłobucki,Malopolskie,2014,4.08
012414606000,Powiat kłobucki,Malopolskie,2015,3.26
012414606000,Powiat kłobucki,Malopolskie,2016,3.54
012414606000,Powiat kłobucki,Malopolskie,2017,2.75
012414606000,Powiat kłobucki,Malopolskie,2018,3.89
012414606000,Powiat kłobucki,Malopolskie,2019,3.32
012414606000,Powiat kłobucki,Malopolskie,2020,3.36
012414606000,Powiat kłobucki,Malopolskie,2021,3.65
012414606000,Powiat kłobucki,Malopolskie,2022,3.9
012414606000,Powiat kłobucki,Malopolskie,2023,4.79
012414606000,Powiat kłobucki,Malopolskie,2024,3.82
012414609000,Powiat myszkowski,Malopolskie,2014,6.48
012414609000,Powiat myszkowski,Malopolskie,2015,7.12
012414609000,Powiat myszkowski,Malopolskie,2016,5.98
012414609000,Powiat myszkowski,Malopolskie,2017,6.12
012414609000,Powiat myszkowski,Malopolskie,2018,5.36
012414609000,Powiat myszkowski,Malopolskie,2019,4.88
012414609000,Powiat myszkowski,Malopolskie,2020,7.16
012414609000,Powiat myszkowski,Malopolskie,2021,6.82
012414609000,Powiat myszkowski,Malopolskie,2022,7.6
012414609000,Powiat myszkowski,Malopolskie,2023,8.51
012414609000,Powiat myszkowski,Malopolskie,2024,8.84
012414664000,Powiat m. Częstochowa,Malopolskie,2014,12.87
012414664000,Powiat m. Częstochowa,Malopolskie,2015,12.45
012414664000,Powiat m. Częstochowa,Malopolskie,2016,11.1
012414664000,Powiat m. Częstochowa,Malopolskie,2017,12.49
012414664000,Powiat m. Częstochowa,Malopolskie,2018,10.3
012414664000,Powiat m. Częstochowa,Malopolskie,2019,11.15
012414664000,Powiat m. Częstochowa,Malopolskie,2020,11.79
012414664000,Powiat m. Częstochowa,Malopolskie,2021,13.17
012414664000,Powiat m. Częstochowa,Malopolskie,2022,12.48
012414664000,Powiat m. Częstochowa,Malopolskie,2023,11.26
012414664000,Powiat m. Częstochowa,Malopolskie,2024,11.17
012414705000,Powiat gliwicki,Malopolskie,2014,11.92
012414705000,Powiat gliwicki,Malopolskie,2015,10.76
012414705000,Powiat gliwicki,Malopolskie,2016,17.53
012414705000,Powiat gliwicki,Malopolskie,2017,9.67
012414705000,Powiat gliwicki,Malopolskie,2018,8.03
012414705000,Powiat gliwicki,Malopolskie,2019,8.03
012414705000,Powiat gliwicki,Malopolskie,2020,9.1
012414705000,Powiat gliwicki,Malopolskie,2021,7.39
012414705000,Powiat gliwicki,Malopolskie,2022,7.98
012414705000,Powiat gliwicki,Malopolskie,2023,7.82
012414705000,Powiat gliwicki,Malopolskie,2024,11.28
012414766000,Powiat m. Gliwice,Malopolskie,2014,23.22
012414766000,Powiat m. Gliwice,Malopolskie,2015,26.48
012414766000,Powiat m. Gliwice,Malopolskie,2016,15.78
012414766000,Powiat m. Gliwice,Malopolskie,2017,16.11
012414766000,Powiat m. Gliwice,Malopolskie,2018,16.5
012414766000,Powiat m. Gliwice,Malopolskie,2019,16.94
012414766000,Powiat m. Gliwice,Malopolskie,2020,16.96
012414766000,Powiat m. Gliwice,Malopolskie,2021,15.33
012414766000,Powiat m. Gliwice,Malopolskie,2022,18.36
012414766000,Powiat m. Gliwice,Malopolskie,2023,14.89
012414766000,Powiat m. Gliwice,Malopolskie,2024,18.26
012414778000,Powiat m. Zabrze,Malopolskie,2014,17.3
012414778000,Powiat m. Zabrze,Malopolskie,2015,13.84
012414778000,Powiat m. Zabrze,Malopolskie,2016,14.02
012414778000,Powiat m. Zabrze,Malopolskie,2017,16.47
012414778000,Powiat m. Zabrze,Malopolskie,2018,15.16
012414778000,Powiat m. Zabrze,Malopolskie,2019,14.25
012414778000,Powiat m. Zabrze,Malopolskie,2020,13.73
012414778000,Powiat m. Zabrze,Malopolskie,2021,16.46
012414778000,Powiat m. Zabrze,Malopolskie,2022,14.51
012414778000,Powiat m. Zabrze,Malopolskie,2023,12.88
012414778000,Powiat m. Zabrze,Malopolskie,2024,12.72
012414863000,Powiat m. Chorzów,Malopolskie,2014,22.6
012414863000,Powiat m. Chorzów,Malopolskie,2015,20.26
012414863000,Powiat m. Chorzów,Malopolskie,2016,16.68
012414863000,Powiat m. Chorzów,Malopolskie,2017,15.24
012414863000,Powiat m. Chorzów,Malopolskie,2018,15.63
012414863000,Powiat m. Chorzów,Malopolskie,2019,12.42
012414863000,Powiat m. Chorzów,Malopolskie,2020,13.7
012414863000,Powiat m. Chorzów,Malopolskie,2021,19.17
012414863000,Powiat m. Chorzów,Malopolskie,2022,16.08
012414863000,Powiat m. Chorzów,Malopolskie,2023,14.35
012414863000,Powiat m. Chorzów,Malopolskie,2024,16.24
012414869000,Powiat m. Katowice,Malopolskie,2014,35.73
012414869000,Powiat m. Katowice,Malopolskie,2015,27.59
012414869000,Powiat m. Katowice,Malopolskie,2016,23.93
012414869000,Powiat m. Katowice,Malopolskie,2017,26.54
012414869000,Powiat m. Katowice,Malopolskie,2018,18.55
012414869000,Powiat m. Katowice,Malopolskie,2019,16.93
012414869000,Powiat m. Katowice,Malopolskie,2020,21.06
012414869000,Powiat m. Katowice,Malopolskie,2021,52.0
012414869000,Powiat m. Katowice,Malopolskie,2022,33.27
012414869000,Powiat m. Katowice,Malopolskie,2023,25.32
012414869000,Powiat m. Katowice,Malopolskie,2024,22.62
012414870000,Powiat m. Mysłowice,Malopolskie,2014,20.43
012414870000,Powiat m. Mysłowice,Malopolskie,2015,17.05
012414870000,Powiat m. Mysłowice,Malopolskie,2016,13.08
012414870000,Powiat m. Mysłowice,Malopolskie,2017,12.43
012414870000,Powiat m. Mysłowice,Malopolskie,2018,12.47
012414870000,Powiat m. Mysłowice,Malopolskie,2019,9.06
012414870000,Powiat m. Mysłowice,Malopolskie,2020,9.78
012414870000,Powiat m. Mysłowice,Malopolskie,2021,11.41
012414870000,Powiat m. Mysłowice,Malopolskie,2022,9.65
012414870000,Powiat m. Mysłowice,Malopolskie,2023,10.48
012414870000,Powiat m. Mysłowice,Malopolskie,2024,10.01
012414872000,Powiat m. Ruda Śląska,Malopolskie,2014,17.68
012414872000,Powiat m. Ruda Śląska,Malopolskie,2015,14.11
012414872000,Powiat m. Ruda Śląska,Malopolskie,2016,11.99
012414872000,Powiat m. Ruda Śląska,Malopolskie,2017,10.57
012414872000,Powiat m. Ruda Śląska,Malopolskie,2018,10.58
012414872000,Powiat m. Ruda Śląska,Malopolskie,2019,11.08
012414872000,Powiat m. Ruda Śląska,Malopolskie,2020,85.94
012414872000,Powiat m. Ruda Śląska,Malopolskie,2021,15.05
012414872000,Powiat m. Ruda Śląska,Malopolskie,2022,14.75
012414872000,Powiat m. Ruda Śląska,Malopolskie,2023,12.01
012414872000,Powiat m. Ruda Śląska,Malopolskie,2024,12.8
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2014,13.15
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2015,10.28
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2016,10.12
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2017,7.78
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2018,11.06
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2019,10.98
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2020,13.07
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2021,16.97
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2022,20.69
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2023,8.12
012414874000,Powiat m. Siemianowice Śląskie,Malopolskie,2024,9.56
012414876000,Powiat m. Świętochłowice,Malopolskie,2014,17.77
012414876000,Powiat m. Świętochłowice,Malopolskie,2015,20.23
012414876000,Powiat m. Świętochłowice,Malopolskie,2016,18.8
012414876000,Powiat m. Świętochłowice,Malopolskie,2017,22.11
012414876000,Powiat m. Świętochłowice,Malopolskie,2018,15.32
012414876000,Powiat m. Świętochłowice,Malopolskie,2019,15.92
012414876000,Powiat m. Świętochłowice,Malopolskie,2020,16.46
012414876000,Powiat m. Świętochłowice,Malopolskie,2021,18.27
012414876000,Powiat m. Świętochłowice,Malopolskie,2022,22.21
012414876000,Powiat m. Świętochłowice,Malopolskie,2023,16.96
